Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
45,28,79,72,48,47,31,43,68,77,67,37,Hindi,Media and Journalism
31,75,21,65,53,22,80,27,55,35,49,39,Geography,Geospatial Analyst
35,28,66,78,35,39,54,79,66,70,59,79,Drawing,Product Designer
66,28,35,75,53,57,68,32,37,58,61,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
26,26,67,67,47,76,24,52,33,46,43,42,Science,Research and Development
47,37,74,68,71,46,35,60,31,50,74,39,Hindi,Entertainment and Arts
69,67,63,29,40,65,44,45,57,67,80,34,Math,Research and Development (R&D)
29,34,25,80,41,26,41,79,51,78,31,20,English,Government and Administrative Services
24,56,71,29,80,32,35,20,49,24,37,58,History,Cultural Heritage Manager
25,48,67,37,44,66,74,63,46,27,53,74,Geography,Meteorologist
35,78,73,32,44,55,56,65,72,67,52,47,Urdu,Media and Journalism
58,46,61,30,29,59,61,53,41,27,64,36,Math,Aviation and Aerospace
42,60,55,38,47,58,23,36,64,61,76,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
47,73,41,76,55,35,25,26,36,27,72,60,English,Literature and Education
24,49,71,54,50,76,71,31,80,47,62,41,Sports,Professional Athlete
29,69,45,42,41,79,23,21,27,69,22,48,Science,Education and Academia
65,31,51,30,44,22,31,77,53,51,63,20,Drawing,3D Artist
52,31,66,71,80,39,75,74,66,26,24,70,History,Documentary Filmmaker
59,26,57,28,47,44,37,73,59,46,42,59,Drawing,Architect
27,29,60,71,69,21,66,79,22,58,77,48,Drawing,Architect
66,21,54,29,27,36,68,47,68,42,76,24,Math,Aviation and Aerospace
38,60,68,48,61,59,51,35,59,78,56,50,Environmental Studies,Environmental Scientist
53,64,48,80,61,55,22,76,68,45,25,42,English,Media and Journalism
68,52,22,25,22,56,29,20,20,33,67,71,Computer,Software Developer
43,34,22,36,42,38,64,75,49,68,32,64,Drawing,Animator
74,75,28,64,23,51,35,53,75,49,67,29,Urdu,Entertainment and Arts
71,41,76,22,52,50,39,46,26,43,67,62,Hindi,Literature and Education
29,21,70,38,31,70,35,60,24,50,75,41,Math,Engineering
64,39,47,62,41,27,71,59,59,26,75,37,Math,Mathematics and Actuarial Science
63,39,67,47,24,23,67,24,49,79,32,35,Environmental Studies,Environmental Scientist
51,36,42,50,54,43,27,69,73,36,49,71,Sports,Sports Coach
49,35,51,56,20,43,24,22,41,76,62,72,Environmental Studies,Environmental Scientist
57,65,30,30,27,63,30,37,69,58,45,78,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
73,61,52,34,49,26,49,46,39,58,65,60,Marathi,Media and Journalism
28,48,73,50,36,78,64,39,32,37,71,44,Science,Healthcare and Medicine
58,42,60,31,73,22,68,76,23,37,26,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
64,23,39,73,53,42,28,40,58,41,24,42,English,Corporate and Business Communication
50,33,38,21,42,23,31,77,78,65,39,38,Sports,Professional Athlete
22,50,47,46,29,20,62,45,65,42,27,74,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
35,35,42,80,75,45,52,79,43,53,65,71,English,Media and Journalism
47,63,77,24,54,73,44,65,61,41,49,58,Hindi,Entertainment and Arts
44,74,45,41,45,20,72,22,27,38,61,31,Urdu,Literature and Education
47,46,43,55,62,75,51,62,69,65,29,35,Science,Interdisciplinary Fields
56,77,71,45,69,42,57,53,65,71,64,50,Urdu,Literature and Education
67,50,40,40,73,55,55,32,45,36,77,68,Math,Finance and Investment
76,55,40,25,47,23,70,31,72,55,78,46,Math,Architecture
63,30,64,25,29,36,56,36,20,46,56,45,Hindi,Literature and Education
79,71,67,76,64,77,58,21,77,55,24,39,Marathi,Entertainment and Arts
43,32,51,64,35,67,73,33,48,67,68,31,Geography,Geotechnical Engineer
78,47,36,60,68,45,72,59,26,63,32,30,Marathi,Media and Journalism
69,73,42,66,65,35,71,49,43,27,50,40,Urdu,Media and Journalism
46,43,72,42,45,33,77,21,74,51,34,49,Geography,Geologist
73,28,63,43,55,23,36,69,67,39,58,34,Marathi,Entertainment and Arts
63,20,56,22,33,74,69,61,60,55,38,64,Science,Education and Academia
36,51,22,20,53,76,57,60,28,71,56,55,Science,Interdisciplinary Fields
58,31,36,58,74,49,71,78,58,47,45,39,Drawing,Product Designer
22,28,45,59,58,71,57,30,29,75,80,38,Math,Engineering
59,60,28,58,41,73,79,42,70,20,40,20,Geography,Environmental Consultant
42,26,64,38,76,38,53,30,20,41,50,51,History,Genealogist
25,35,57,51,57,70,26,31,62,70,68,49,Science,Healthcare and Medicine
41,75,34,32,67,75,76,39,48,68,57,49,Geography,Cartographer
41,51,34,22,59,75,54,23,72,31,67,33,Science,Agriculture and Food Sciences
52,54,65,20,33,60,37,77,39,33,66,46,Drawing,3D Artist
47,46,35,78,46,67,24,48,41,38,79,36,Math,Architecture
27,48,57,48,40,25,20,56,34,26,71,53,Math,Engineering
64,48,60,55,52,48,49,44,69,54,47,36,Sports,Fitness Trainer
22,44,64,70,71,65,23,49,71,77,21,75,Environmental Studies,Environmental Scientist
36,21,22,55,25,39,24,42,52,39,53,23,English,Literature and Education
53,42,70,54,61,69,29,29,47,69,49,42,Hindi,Entertainment and Arts
48,47,42,20,76,59,46,65,73,71,32,59,History,Documentary Filmmaker
39,36,43,59,60,33,56,76,76,34,28,33,Drawing,Fine Artist
54,35,37,65,55,36,50,65,26,72,63,75,Computer,Software Developer
76,32,32,29,23,63,74,52,24,64,25,24,Marathi,Media and Journalism
23,63,54,45,28,29,38,77,70,35,58,63,Drawing,Animator
44,70,76,75,71,66,36,41,32,46,70,32,Hindi,Media and Journalism
58,34,42,21,58,78,27,31,71,64,35,73,Science,Interdisciplinary Fields
31,40,22,62,48,52,53,43,27,72,51,60,Environmental Studies,Environmental Scientist
23,33,57,27,68,54,41,56,20,45,32,59,History,Genealogist
80,49,20,69,25,67,42,73,39,46,24,73,Marathi,Entertainment and Arts
69,24,58,22,72,79,76,23,62,21,25,44,Science,Healthcare and Medicine
62,71,38,64,61,47,57,24,55,40,53,73,Computer,Software Developer
44,78,67,40,22,59,76,42,67,29,59,54,Urdu,Literature and Education
80,77,53,61,39,32,45,45,28,43,80,76,Marathi,Government and Administrative Services
49,74,30,21,29,57,49,65,75,32,21,35,Sports,Physical Therapist
60,71,43,74,56,42,44,61,77,55,32,78,Computer,Software Developer
25,53,52,36,21,71,56,72,44,57,54,53,Drawing,Concept Artist
45,72,53,24,26,76,35,25,55,67,42,55,Science,Interdisciplinary Fields
66,52,48,39,28,54,35,61,26,45,78,35,Math,Finance and Investment
53,30,77,24,53,33,31,32,61,64,46,41,Hindi,Entertainment and Arts
55,70,60,36,35,78,38,75,73,20,25,47,Science,Healthcare and Medicine
35,57,76,72,74,65,32,75,66,46,27,45,Hindi,Literature and Education
78,29,51,43,32,61,23,59,70,24,40,31,Marathi,Media and Journalism
55,57,31,40,22,49,36,75,78,44,48,78,Sports,Sports Coach
29,76,61,23,42,74,70,23,71,40,74,32,Urdu,Literature and Education
43,35,75,26,79,22,62,29,57,73,45,68,History,Archaeologist
23,34,60,22,65,33,48,20,80,73,56,73,Sports,Sports Coach
49,68,27,24,28,48,74,52,53,20,78,20,Math,Research and Development (R&D)
41,50,71,78,28,22,71,71,25,47,74,75,English,Media and Journalism
37,38,65,24,53,70,56,63,79,72,38,65,Sports,Professional Athlete
76,77,75,22,69,27,22,41,54,41,75,54,Urdu,Entertainment and Arts
36,33,38,72,46,29,21,46,70,39,66,76,Computer,Software Developer
35,62,79,39,31,21,49,28,62,22,23,36,Hindi,Government and Administrative Services
74,27,45,27,60,32,69,34,59,65,37,37,Marathi,Literature and Education
59,64,76,74,26,71,79,46,21,35,41,70,Geography,Cartographer
56,43,63,53,71,58,77,72,48,43,77,57,Geography,Geologist
56,27,33,77,73,50,25,39,32,49,38,28,English,Government and Administrative Services
52,71,26,34,41,37,32,49,67,33,36,53,Urdu,Media and Journalism
26,60,33,48,51,41,41,30,65,55,51,36,Sports,Sports Nutritionist/Dietitian
35,57,25,62,44,60,59,23,78,41,48,72,Sports,Sports Nutritionist/Dietitian
70,23,46,77,72,30,73,31,63,53,47,72,English,Literature and Education
50,55,52,46,71,51,45,45,69,44,28,31,History,Genealogist
40,79,56,79,34,58,72,70,37,63,40,60,Urdu,Entertainment and Arts
50,63,71,23,49,67,65,50,34,60,71,61,Hindi,Media and Journalism
42,65,46,72,70,24,42,58,26,73,77,20,Math,Aviation and Aerospace
36,44,77,20,64,32,26,21,43,74,55,30,Hindi,Literature and Education
71,34,48,60,80,71,31,53,43,21,47,65,History,Cultural Heritage Manager
49,27,59,43,44,65,60,57,64,48,26,23,Science,Agriculture and Food Sciences
54,49,33,24,65,73,50,65,24,59,72,47,Science,Agriculture and Food Sciences
69,80,73,76,26,59,73,48,62,43,43,28,Urdu,Literature and Education
28,21,61,40,55,61,52,40,39,59,35,22,Hindi,Government and Administrative Services
46,30,38,41,48,60,75,50,80,38,39,75,Sports,Fitness Trainer
60,36,52,61,45,63,24,78,79,33,80,34,Math,Mathematics and Actuarial Science
46,24,29,24,53,76,27,40,26,52,47,69,Science,Education and Academia
65,67,62,60,36,74,27,56,54,78,47,31,Environmental Studies,Environmental Scientist
41,41,72,20,59,54,29,45,73,41,44,25,Sports,Professional Athlete
76,56,40,24,41,56,39,22,79,42,28,55,Sports,Sports Nutritionist/Dietitian
79,29,55,42,62,32,25,52,50,60,33,70,Marathi,Media and Journalism
61,67,36,63,48,57,65,63,69,71,56,54,Environmental Studies,Environmental Scientist
35,70,74,26,28,62,74,51,35,48,55,24,Hindi,Entertainment and Arts
61,33,50,76,74,69,67,32,51,38,67,73,English,Media and Journalism
57,56,36,26,66,47,80,67,34,21,38,57,Geography,Geotechnical Engineer
27,64,77,53,41,41,56,31,40,38,36,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
46,28,74,71,20,31,70,71,60,45,20,33,Hindi,Literature and Education
52,46,60,50,35,60,72,49,35,29,74,66,Math,Finance and Investment
72,49,57,47,44,76,69,67,67,73,31,30,Science,Agriculture and Food Sciences
25,41,32,80,30,49,43,66,30,44,47,43,English,Literature and Education
34,63,68,53,22,55,25,56,29,79,39,26,Environmental Studies,Environmental Scientist
28,67,26,55,78,24,58,66,44,52,80,50,Math,Research and Development (R&D)
21,23,21,53,44,38,26,69,30,79,77,38,Environmental Studies,Environmental Scientist
50,59,50,38,50,21,45,80,56,48,38,31,Drawing,Set Designer/Illustrator for Theatre or Film
58,63,62,24,21,77,47,40,58,77,78,65,Math,Mathematics and Actuarial Science
58,58,59,65,22,26,62,80,61,56,62,29,Drawing,Product Designer
65,41,57,64,25,73,74,58,43,26,59,65,Geography,Environmental Consultant
59,53,52,79,70,73,23,29,76,45,51,67,English,Entertainment and Arts
56,57,34,23,38,61,24,44,50,66,49,73,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
34,62,69,42,46,37,26,40,68,46,79,27,Math,Architecture
62,28,64,55,33,74,34,60,75,39,29,36,Sports,Fitness Trainer
61,38,40,48,51,43,34,48,35,53,33,46,Marathi,Entertainment and Arts
53,23,47,38,25,53,75,73,58,79,63,43,Environmental Studies,Environmental Scientist
67,52,67,34,34,65,34,33,23,71,23,51,Environmental Studies,Environmental Scientist
28,26,31,42,28,78,25,25,34,38,61,49,Science,Allied Healthcare Professions
36,68,69,72,54,50,49,46,29,48,42,52,English,Entertainment and Arts
76,64,29,28,63,79,48,46,31,58,43,53,Science,Allied Healthcare Professions
54,68,38,59,25,22,20,68,65,43,27,41,Urdu,Media and Journalism
30,61,35,65,46,52,66,28,69,20,47,76,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
76,48,68,30,34,47,71,73,57,69,80,58,Math,Engineering
68,60,67,76,64,21,37,74,40,38,50,43,English,Corporate and Business Communication
69,25,21,66,23,24,29,46,50,46,20,34,Marathi,Government and Administrative Services
33,25,59,37,70,64,20,20,21,31,49,29,History,Museum Professional
56,64,53,37,29,64,66,36,37,56,21,73,Computer,Software Developer
31,27,62,62,78,20,28,71,80,36,66,40,Sports,Fitness Trainer
22,43,52,31,28,21,70,51,69,71,50,55,Environmental Studies,Environmental Scientist
50,48,51,33,27,67,29,24,46,41,66,59,Science,Allied Healthcare Professions
63,73,53,69,29,22,61,56,63,42,30,53,Urdu,Media and Journalism
38,21,57,70,47,30,55,53,51,64,36,41,English,Media and Journalism
37,31,44,59,63,38,59,24,48,68,43,31,Environmental Studies,Environmental Scientist
65,31,55,64,69,35,43,28,38,75,77,63,Math,Architecture
61,35,74,30,54,27,75,78,56,39,54,24,Drawing,Set Designer/Illustrator for Theatre or Film
50,66,56,30,77,63,57,56,38,61,34,71,History,Historian
48,62,67,66,80,63,48,68,71,38,45,20,History,Museum Professional
25,74,54,69,56,21,22,67,49,73,68,62,Urdu,Media and Journalism
29,73,69,62,78,60,44,41,55,51,68,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
51,58,73,54,35,64,39,41,29,56,66,74,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
36,30,41,54,58,77,65,55,42,55,29,22,Science,Healthcare and Medicine
36,77,20,31,60,60,54,32,39,54,36,62,Urdu,Government and Administrative Services
47,47,21,39,29,75,57,36,47,44,22,20,Science,Education and Academia
65,21,78,29,42,31,30,22,49,34,44,35,Hindi,Government and Administrative Services
68,48,67,61,20,69,24,52,39,68,51,60,Science,Education and Academia
73,25,57,74,77,47,47,74,41,25,70,73,History,Museum Professional
75,77,68,63,50,45,77,56,69,76,61,22,Urdu,Entertainment and Arts
54,40,22,37,58,62,49,72,67,79,44,65,Environmental Studies,Environmental Scientist
72,46,39,57,78,60,65,31,20,66,71,70,History,Genealogist
29,75,57,73,77,64,65,52,75,64,52,42,History,Genealogist
74,69,50,26,36,49,60,37,45,25,54,70,Marathi,Literature and Education
67,28,44,26,58,61,60,37,52,47,41,26,Marathi,Literature and Education
63,71,45,47,58,30,72,56,28,70,80,45,Math,Research and Development (R&D)
29,73,30,69,32,21,73,75,72,78,49,47,Environmental Studies,Environmental Scientist
80,30,61,27,78,45,29,29,28,45,57,48,Marathi,Government and Administrative Services
21,39,41,34,36,73,24,76,52,38,42,49,Drawing,Fine Artist
34,80,20,31,70,29,50,28,52,63,77,66,Urdu,Entertainment and Arts
63,66,29,54,70,45,69,31,51,71,30,76,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
48,42,64,30,53,61,37,43,58,39,56,73,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
53,28,64,70,51,49,66,70,54,72,47,36,Environmental Studies,Environmental Scientist
48,25,47,53,69,30,49,61,28,30,55,77,Computer,Software Developer
79,28,53,31,62,70,23,73,33,67,79,55,Marathi,Government and Administrative Services
38,33,46,43,28,24,78,40,37,45,60,29,Geography,Geographic Information Systems (GIS) Specialist
38,33,28,39,52,28,68,66,80,25,25,37,Sports,Physical Therapist
25,68,70,30,63,60,47,71,80,29,79,24,Sports,Professional Athlete
49,54,79,22,46,42,22,46,44,33,47,59,Hindi,Entertainment and Arts
39,44,50,23,51,49,47,72,42,67,44,79,Computer,Software Developer
20,33,64,73,75,74,54,70,46,68,62,56,History,Genealogist
63,39,23,62,66,62,61,54,44,28,47,33,History,Historian
25,76,46,54,43,43,74,42,36,63,80,39,Math,Engineering
22,43,38,47,27,64,77,60,29,74,65,39,Geography,Geotechnical Engineer
31,39,20,50,21,46,45,34,25,68,68,73,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
29,60,65,71,21,25,45,70,64,68,76,49,Math,Aviation and Aerospace
63,53,23,29,26,40,45,78,73,38,47,58,Drawing,Architect
53,37,30,40,58,48,36,48,43,75,73,53,Environmental Studies,Environmental Scientist
26,34,58,65,78,32,31,53,63,57,20,59,History,Museum Professional
40,50,51,62,37,64,48,31,51,25,74,44,Math,Mathematics and Actuarial Science
22,44,21,66,42,35,30,61,40,44,72,62,Math,Architecture
71,56,52,70,46,61,56,70,77,47,64,64,Sports,Physical Therapist
22,47,52,56,57,77,79,23,26,80,64,25,Environmental Studies,Environmental Scientist
30,49,20,27,28,61,25,23,35,33,69,30,Math,Architecture
54,76,55,57,71,60,33,35,31,66,25,32,Urdu,Media and Journalism
73,23,24,43,35,27,77,68,21,67,69,74,Geography,Geotechnical Engineer
64,38,59,38,74,21,26,43,28,77,60,40,Environmental Studies,Environmental Scientist
27,32,39,66,80,44,55,67,80,65,23,54,History,Museum Professional
42,67,48,34,71,42,34,66,22,44,35,58,History,Documentary Filmmaker
50,67,50,46,30,78,57,31,56,68,34,77,Science,Education and Academia
29,26,69,27,26,62,39,32,25,24,27,44,Hindi,Entertainment and Arts
60,58,50,35,41,61,52,37,44,33,59,80,Computer,Software Developer
29,69,32,39,24,62,28,31,37,42,31,33,Urdu,Entertainment and Arts
77,25,68,77,34,56,51,56,67,24,39,63,Marathi,Literature and Education
39,23,31,58,37,48,55,32,71,24,26,23,Sports,Sports Coach
39,27,62,61,80,39,60,78,32,33,34,65,History,Museum Professional
50,44,33,53,48,37,22,78,69,59,64,37,Drawing,Concept Artist
44,41,21,46,35,59,40,20,46,42,47,67,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
67,61,54,49,32,62,75,72,76,76,75,62,Sports,Fitness Trainer
44,77,46,44,74,54,20,67,41,31,38,77,Urdu,Entertainment and Arts
74,70,36,24,71,34,78,80,22,54,55,33,Drawing,Visual Development Artist
77,52,67,46,46,56,38,38,47,39,49,29,Marathi,Literature and Education
29,38,65,41,22,66,24,56,64,40,43,36,Science,Healthcare and Medicine
29,21,32,55,23,75,20,34,43,56,42,54,Science,Interdisciplinary Fields
59,22,50,59,43,28,43,28,79,80,49,59,Environmental Studies,Environmental Scientist
29,73,65,53,80,74,59,50,48,56,22,25,History,Museum Professional
53,73,78,69,23,23,66,40,71,65,35,49,Hindi,Government and Administrative Services
70,41,61,74,40,46,71,26,73,70,64,51,English,Literature and Education
35,58,66,69,60,46,75,36,77,28,20,35,Sports,Professional Athlete
51,41,49,55,59,69,20,67,44,42,49,63,Science,Interdisciplinary Fields
74,24,59,37,28,57,64,37,25,24,70,72,Marathi,Media and Journalism
63,76,68,46,52,70,49,60,39,53,25,77,Computer,Software Developer
40,67,60,60,30,49,36,48,72,46,68,50,Sports,Sports Coach
64,25,68,27,31,69,64,76,32,57,48,49,Drawing,Concept Artist
43,36,70,43,55,73,63,40,39,73,64,29,Science,Research and Development
35,34,48,79,26,37,32,31,79,25,73,72,English,Entertainment and Arts
72,71,32,71,26,72,76,69,60,65,73,30,Geography,Cartographer
64,60,71,80,72,42,44,47,64,31,31,32,English,Government and Administrative Services
25,49,22,70,65,39,33,67,53,74,31,25,Environmental Studies,Environmental Scientist
41,50,64,27,76,45,80,69,60,65,48,51,Geography,Urban and Regional Planner
35,25,62,63,74,56,63,59,80,38,27,42,Sports,Professional Athlete
67,48,29,38,42,78,72,74,56,61,22,73,Science,Healthcare and Medicine
24,33,53,45,23,61,30,60,26,70,78,69,Math,Engineering
62,73,35,28,31,44,37,37,31,29,77,21,Math,Aviation and Aerospace
22,74,37,48,34,78,77,58,57,66,52,74,Science,Interdisciplinary Fields
67,56,73,59,31,35,48,52,66,25,66,74,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
38,26,74,22,74,22,72,68,57,80,33,61,Environmental Studies,Environmental Scientist
78,56,60,49,67,77,28,57,62,71,78,59,Marathi,Literature and Education
62,31,21,64,68,59,21,64,33,61,41,47,History,Cultural Heritage Manager
57,79,26,75,59,49,62,25,34,22,78,71,Urdu,Government and Administrative Services
23,38,39,39,60,32,50,75,60,46,64,41,Drawing,Storyboard Artist
32,23,33,72,38,61,42,58,61,37,65,21,English,Media and Journalism
56,57,59,73,73,40,78,22,63,78,71,67,Geography,Meteorologist
64,63,80,27,78,59,51,38,49,69,71,77,Hindi,Entertainment and Arts
40,52,44,72,31,57,42,73,80,34,23,46,Sports,Sports Nutritionist/Dietitian
64,24,42,39,70,62,58,64,28,68,61,30,History,Historian
34,70,53,57,80,65,43,78,67,60,25,39,History,Documentary Filmmaker
38,29,47,67,69,46,51,67,62,77,64,39,Environmental Studies,Environmental Scientist
34,44,48,54,23,72,25,67,55,35,47,80,Computer,Software Developer
39,79,43,74,20,50,59,31,56,67,53,57,Urdu,Government and Administrative Services
54,27,37,63,57,75,23,56,77,44,61,67,Sports,Professional Athlete
28,65,48,24,56,52,35,47,30,76,54,74,Environmental Studies,Environmental Scientist
51,24,75,36,64,64,49,66,39,75,54,65,Hindi,Entertainment and Arts
33,61,33,79,78,35,46,70,53,60,65,57,English,Entertainment and Arts
40,61,44,74,50,28,40,23,46,47,49,34,English,Media and Journalism
36,23,45,62,53,30,43,26,46,27,64,63,Math,Architecture
61,80,58,33,49,32,30,51,76,54,28,34,Urdu,Literature and Education
36,64,20,56,33,65,61,54,26,31,28,30,Science,Healthcare and Medicine
33,57,78,70,63,76,59,23,20,37,28,34,Hindi,Media and Journalism
60,58,59,64,39,59,34,38,75,73,53,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
22,60,75,63,71,56,68,53,75,62,27,44,Hindi,Literature and Education
