Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
80,72,83,76,83,87,66,49,40,72,43,46,Science,Research and Development
53,82,43,56,32,52,76,34,73,73,59,82,Urdu,Government and Administrative Services
82,70,66,73,89,54,64,63,82,62,65,66,History,Museum Professional
41,90,63,84,69,79,44,86,81,41,38,67,Urdu,Entertainment and Arts
37,85,73,89,88,54,32,56,51,40,87,69,English,Government and Administrative Services
37,75,40,37,81,34,47,44,69,37,85,72,Math,Mathematics and Actuarial Science
46,61,44,44,66,68,48,45,69,64,70,66,Math,Aviation and Aerospace
47,71,55,65,40,65,82,51,75,87,81,34,Environmental Studies,Environmental Scientist
50,90,32,50,45,74,30,34,87,66,55,78,Urdu,Media and Journalism
43,45,73,77,69,38,70,30,67,32,63,69,English,Media and Journalism
41,77,61,45,38,53,37,45,77,45,37,39,Urdu,Literature and Education
41,42,89,90,44,84,71,71,86,50,64,72,English,Government and Administrative Services
90,59,49,76,57,80,75,88,73,61,73,72,Marathi,Media and Journalism
83,30,55,61,39,57,39,64,36,55,60,70,Marathi,Literature and Education
84,48,32,80,53,63,45,48,66,67,74,30,Marathi,Media and Journalism
41,65,34,31,50,31,50,76,80,76,40,48,Sports,Sports Coach
54,90,64,65,77,64,59,36,65,82,87,70,Urdu,Entertainment and Arts
40,56,46,47,71,48,59,73,45,45,61,67,Drawing,3D Artist
58,38,66,50,59,80,81,81,65,33,50,55,Geography,Geospatial Analyst
52,43,56,53,70,66,57,36,61,52,47,50,History,Historian
37,35,71,34,46,79,44,32,32,77,53,88,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
74,60,60,69,57,45,86,84,45,30,77,82,Geography,Archaeologist
88,68,51,38,53,39,40,57,79,90,52,38,Environmental Studies,Environmental Scientist
59,68,61,63,76,64,39,44,44,65,62,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
49,33,67,39,87,82,69,82,44,57,67,69,History,Museum Professional
50,44,44,54,61,42,40,59,64,45,44,65,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
39,30,30,75,69,88,77,80,75,88,45,79,Science,Allied Healthcare Professions
46,32,31,31,64,90,75,61,49,31,40,85,Science,Interdisciplinary Fields
86,79,75,53,56,56,90,80,78,51,60,74,Geography,Meteorologist
30,57,45,69,89,88,90,62,90,56,69,64,Geography,Geologist
86,59,53,40,37,79,71,57,34,89,64,88,Environmental Studies,Environmental Scientist
82,30,72,89,33,51,86,56,56,58,45,86,English,Government and Administrative Services
66,43,34,38,65,90,83,45,36,74,33,30,Science,Interdisciplinary Fields
90,47,64,32,43,83,40,51,38,75,36,35,Marathi,Literature and Education
72,74,65,51,50,90,87,31,57,36,47,48,Science,Interdisciplinary Fields
75,48,44,77,85,70,38,71,46,67,51,37,History,Cultural Heritage Manager
66,85,74,31,41,33,52,54,83,42,45,86,Computer,Software Developer
37,70,53,86,64,35,43,54,65,58,90,46,Math,Mathematics and Actuarial Science
44,57,54,59,39,52,87,72,40,46,46,88,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
67,40,35,86,33,44,30,69,35,73,55,86,English,Media and Journalism
31,35,37,77,41,32,33,35,77,53,71,49,English,Corporate and Business Communication
41,83,34,72,70,63,44,61,50,48,35,47,Urdu,Literature and Education
89,86,57,79,32,38,82,40,69,89,32,84,Marathi,Media and Journalism
43,43,79,53,90,74,45,36,61,61,62,65,History,Cultural Heritage Manager
77,44,86,34,48,78,82,48,85,82,61,37,Hindi,Entertainment and Arts
71,60,55,77,35,31,39,80,43,46,50,58,Drawing,Animator
78,44,80,55,32,55,79,52,51,50,30,35,Hindi,Literature and Education
54,76,63,68,45,67,62,89,44,87,77,71,Drawing,Concept Artist
79,83,56,35,89,74,31,90,89,56,59,43,Drawing,Concept Artist
32,40,33,41,77,89,73,44,77,88,86,43,Science,Interdisciplinary Fields
32,80,38,40,82,87,70,44,85,73,62,82,Science,Research and Development
51,78,81,43,70,51,37,55,89,88,89,63,Sports,Sports Coach
52,69,39,56,56,64,52,66,60,82,64,56,Environmental Studies,Environmental Scientist
33,34,64,47,36,85,83,47,80,77,55,61,Science,Agriculture and Food Sciences
52,32,65,38,77,67,72,78,54,71,76,63,Drawing,Product Designer
57,88,52,71,81,60,90,57,30,32,48,37,Geography,Urban and Regional Planner
55,37,84,52,53,74,72,64,78,85,49,61,Environmental Studies,Environmental Scientist
32,59,51,56,86,85,63,81,75,70,56,71,History,Genealogist
31,67,53,59,44,78,63,79,34,39,36,56,Drawing,Storyboard Artist
38,58,58,30,62,37,31,38,39,52,62,58,History,Historian
74,72,66,60,85,33,57,68,76,72,36,80,History,Genealogist
36,87,48,83,33,66,54,79,78,80,31,54,Urdu,Entertainment and Arts
44,79,63,74,48,87,55,64,66,59,64,49,Science,Interdisciplinary Fields
70,37,47,65,40,33,65,88,79,85,40,63,Drawing,Graphic Designer
53,61,55,32,39,53,78,34,67,32,74,55,Geography,Geographic Information Systems (GIS) Specialist
51,41,84,83,30,57,40,53,67,89,87,80,Environmental Studies,Environmental Scientist
71,86,71,45,74,89,45,85,31,50,69,87,Science,Agriculture and Food Sciences
86,33,32,37,89,80,55,37,44,88,84,39,History,Cultural Heritage Manager
54,87,81,37,41,81,36,88,77,46,75,50,Drawing,Animator
74,30,61,58,34,52,55,40,90,43,87,34,Sports,Sports Nutritionist/Dietitian
39,49,35,55,45,65,38,31,58,49,39,34,Science,Interdisciplinary Fields
54,50,89,50,60,77,45,66,74,70,45,85,Hindi,Government and Administrative Services
60,57,51,62,51,88,62,76,61,53,45,42,Science,Allied Healthcare Professions
82,72,78,49,41,66,48,58,61,55,55,75,Marathi,Government and Administrative Services
77,46,86,66,59,43,75,57,49,90,84,54,Environmental Studies,Environmental Scientist
32,66,62,83,47,70,34,65,32,39,61,51,English,Literature and Education
90,78,85,54,86,60,77,83,85,72,37,31,Marathi,Government and Administrative Services
69,88,57,69,38,88,48,72,43,55,84,75,Urdu,Literature and Education
32,38,52,44,80,81,32,68,44,57,61,64,Science,Agriculture and Food Sciences
38,88,53,71,60,89,57,55,79,47,49,31,Science,Research and Development
85,78,89,34,86,46,31,85,32,79,46,85,Hindi,Media and Journalism
81,66,87,72,69,57,82,59,53,32,54,46,Hindi,Literature and Education
50,40,74,75,49,84,56,51,90,67,75,85,Sports,Professional Athlete
30,33,63,43,59,57,80,90,52,52,39,39,Drawing,Fashion Designer
61,55,81,33,72,51,80,60,81,38,32,37,Hindi,Literature and Education
85,49,82,88,61,54,57,86,79,58,55,33,English,Literature and Education
59,77,59,48,56,58,51,53,37,44,84,48,Math,Mathematics and Actuarial Science
85,48,34,89,65,89,86,53,31,40,68,41,English,Literature and Education
73,90,78,48,30,80,90,58,67,66,61,58,Urdu,Entertainment and Arts
59,49,65,43,53,67,46,74,45,67,50,48,Drawing,Set Designer/Illustrator for Theatre or Film
57,36,87,62,74,57,69,74,82,76,43,66,Hindi,Literature and Education
35,76,74,42,45,70,44,83,77,77,33,80,Drawing,Comic Artist/Cartoonist
63,68,71,61,83,62,85,37,79,60,85,58,Geography,Geographic Information Systems (GIS) Specialist
76,85,71,51,48,63,64,88,87,32,90,72,Math,Engineering
36,62,62,70,60,47,88,47,51,86,79,56,Geography,Disaster Management Specialist
69,33,68,58,80,82,86,49,49,67,86,79,Geography,Geographic Information Systems (GIS) Specialist
32,72,57,81,59,61,41,80,71,36,77,39,English,Literature and Education
35,32,39,69,31,50,86,67,54,59,46,44,Geography,Archaeologist
83,50,50,78,58,90,43,74,39,67,77,43,Science,Education and Academia
53,50,71,35,43,58,42,44,40,34,85,60,Math,Aviation and Aerospace
86,72,66,58,89,80,70,71,49,70,56,61,History,Historian
74,72,89,89,55,68,42,70,39,49,37,50,Hindi,Entertainment and Arts
42,76,90,37,43,90,68,67,35,38,65,61,Hindi,Government and Administrative Services
34,38,43,57,68,87,35,38,33,71,43,57,Science,Healthcare and Medicine
51,44,48,50,58,67,55,66,44,89,69,68,Environmental Studies,Environmental Scientist
30,44,65,30,82,61,83,64,68,56,38,64,Geography,Environmental Consultant
46,33,82,81,82,50,38,49,37,39,76,48,Hindi,Media and Journalism
50,87,32,72,85,33,70,84,30,60,67,62,Urdu,Government and Administrative Services
51,45,46,77,48,64,73,46,68,32,46,65,English,Entertainment and Arts
56,56,66,39,90,39,67,31,71,46,62,34,History,Genealogist
78,56,85,67,84,80,47,45,64,75,82,65,Hindi,Literature and Education
77,67,89,84,84,87,30,41,52,48,76,80,Hindi,Government and Administrative Services
83,71,41,75,35,70,77,36,85,85,54,38,Sports,Professional Athlete
50,89,60,65,83,59,57,44,30,30,34,54,Urdu,Government and Administrative Services
57,43,81,39,65,34,55,30,39,36,65,56,Hindi,Entertainment and Arts
60,42,63,90,53,53,70,35,64,74,42,61,English,Entertainment and Arts
30,72,75,36,83,65,31,51,61,49,83,82,History,Archaeologist
43,89,71,59,61,43,87,42,48,73,39,45,Urdu,Entertainment and Arts
78,68,81,55,45,38,79,54,59,45,44,47,Hindi,Media and Journalism
43,73,77,58,33,74,84,42,65,62,40,75,Geography,Geospatial Analyst
57,58,55,83,35,33,64,71,78,69,43,83,English,Literature and Education
70,82,85,43,34,57,55,87,45,77,62,72,Drawing,Fashion Designer
62,90,65,34,60,50,80,89,51,89,74,36,Urdu,Entertainment and Arts
75,55,54,82,74,42,63,71,49,47,37,64,English,Entertainment and Arts
45,68,39,66,64,75,84,89,54,76,54,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
53,56,62,79,66,37,71,67,89,45,78,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
58,35,38,63,36,30,66,73,40,87,50,56,Environmental Studies,Environmental Scientist
40,64,39,87,85,87,40,81,31,57,90,88,Math,Mathematics and Actuarial Science
57,76,36,33,83,38,32,62,54,71,33,68,History,Genealogist
72,84,44,54,43,38,47,45,51,36,33,41,Urdu,Media and Journalism
82,30,48,82,68,38,43,64,83,47,34,83,Sports,Physical Therapist
64,57,73,82,85,57,42,45,50,31,88,33,Math,Finance and Investment
86,65,58,65,80,80,83,82,80,52,44,41,Marathi,Literature and Education
74,31,51,72,45,62,68,82,70,38,31,38,Drawing,Graphic Designer
57,59,40,30,45,55,60,67,30,62,42,86,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
50,72,70,52,66,31,74,47,44,34,81,81,Math,Mathematics and Actuarial Science
88,67,60,38,78,43,60,77,30,51,52,60,Marathi,Media and Journalism
68,87,42,62,57,88,45,79,37,47,82,62,Science,Interdisciplinary Fields
85,41,34,61,83,38,53,50,32,76,35,82,Marathi,Media and Journalism
33,63,87,88,52,46,90,71,54,40,35,44,Geography,Archaeologist
60,68,50,69,46,89,61,88,62,75,58,69,Science,Education and Academia
59,30,54,65,74,48,48,75,87,88,50,89,Computer,Software Developer
71,51,64,37,86,39,50,57,44,52,56,54,History,Documentary Filmmaker
73,58,63,44,88,64,77,50,36,42,50,33,History,Historian
60,36,67,54,88,81,77,87,71,79,41,40,History,Genealogist
83,40,55,51,74,55,53,83,79,35,53,39,Marathi,Media and Journalism
74,58,45,89,87,64,73,72,34,35,77,57,English,Media and Journalism
56,41,60,62,58,43,79,49,81,46,30,71,Sports,Fitness Trainer
85,54,74,84,76,81,32,63,49,90,34,34,Environmental Studies,Environmental Scientist
46,36,38,90,80,52,67,84,47,54,53,78,English,Literature and Education
67,75,77,69,74,85,40,45,86,72,89,57,Math,Engineering
38,79,72,90,45,49,53,56,63,39,53,36,English,Government and Administrative Services
45,90,53,48,70,67,78,79,61,36,90,78,Urdu,Media and Journalism
71,39,65,38,59,38,88,68,60,53,34,80,Geography,Archaeologist
69,49,68,33,53,43,43,46,58,82,90,45,Math,Mathematics and Actuarial Science
58,57,39,63,39,53,65,55,61,75,88,72,Math,Aviation and Aerospace
69,90,77,64,69,46,54,71,75,82,38,87,Urdu,Government and Administrative Services
58,73,55,66,68,42,56,79,67,47,58,34,Drawing,Visual Development Artist
34,54,61,79,61,64,80,55,37,73,55,43,Geography,Cartographer
78,81,39,34,57,51,32,57,70,58,31,84,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
84,50,88,63,76,79,72,80,66,84,65,86,Hindi,Government and Administrative Services
89,88,40,46,41,87,73,81,81,59,35,44,Marathi,Entertainment and Arts
56,48,56,71,48,62,71,64,40,45,32,51,English,Corporate and Business Communication
74,54,33,75,80,61,31,47,77,41,74,81,Computer,Software Developer
45,45,59,87,35,30,73,31,68,45,52,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
86,80,35,70,54,57,68,31,45,35,46,44,Marathi,Government and Administrative Services
35,50,69,36,45,57,33,46,73,84,68,82,Environmental Studies,Environmental Scientist
75,73,52,58,85,55,46,70,79,87,41,70,Environmental Studies,Environmental Scientist
33,89,59,31,87,47,57,39,44,67,44,48,Urdu,Government and Administrative Services
85,81,43,84,87,86,57,69,76,48,76,72,History,Cultural Heritage Manager
59,63,41,70,32,52,66,42,48,61,64,50,English,Media and Journalism
85,78,48,83,81,87,43,87,77,36,74,40,Science,Interdisciplinary Fields
74,86,39,43,45,59,46,44,43,40,35,65,Urdu,Entertainment and Arts
46,84,52,61,33,82,70,30,57,36,44,38,Urdu,Entertainment and Arts
51,70,42,89,67,64,30,34,36,45,80,68,English,Corporate and Business Communication
82,34,45,72,82,70,78,54,49,46,77,30,Marathi,Literature and Education
43,78,55,46,39,90,50,58,50,69,89,69,Science,Agriculture and Food Sciences
62,70,70,67,64,70,45,49,61,52,90,80,Math,Research and Development (R&D)
65,43,87,51,89,53,64,33,69,49,63,37,History,Historian
71,85,55,35,76,31,30,32,81,52,57,56,Urdu,Entertainment and Arts
55,38,47,81,32,43,31,53,78,50,88,67,Math,Engineering
88,36,53,52,75,67,57,32,81,52,68,65,Marathi,Government and Administrative Services
42,85,86,90,32,54,67,77,62,80,82,37,English,Literature and Education
53,39,89,58,45,45,38,48,47,84,40,62,Hindi,Literature and Education
89,90,55,53,61,88,85,37,43,33,73,58,Urdu,Media and Journalism
72,57,55,69,42,86,55,62,30,69,75,38,Science,Agriculture and Food Sciences
82,41,80,88,39,50,57,44,49,58,38,58,English,Media and Journalism
76,31,66,73,40,41,33,45,73,56,69,63,Marathi,Media and Journalism
42,75,38,44,55,75,53,58,63,30,87,37,Math,Research and Development (R&D)
87,49,71,34,90,86,44,49,63,51,85,58,History,Genealogist
62,50,49,55,48,82,38,48,54,63,81,74,Science,Interdisciplinary Fields
40,41,82,86,83,54,65,63,50,90,70,65,Environmental Studies,Environmental Scientist
38,79,33,81,39,51,44,39,68,49,59,33,English,Entertainment and Arts
40,39,62,85,31,87,44,54,58,45,62,60,Science,Agriculture and Food Sciences
30,55,76,71,39,33,80,90,38,43,47,55,Drawing,Product Designer
42,62,41,81,90,30,70,35,47,59,39,81,History,Genealogist
89,74,62,37,64,79,50,67,30,88,63,55,Marathi,Literature and Education
33,50,50,83,41,68,48,47,48,80,73,30,English,Media and Journalism
39,73,32,60,46,61,76,67,86,48,90,62,Math,Finance and Investment
46,47,66,37,72,54,78,46,50,64,59,43,Geography,Cartographer
69,65,31,69,90,82,60,77,66,35,64,90,History,Cultural Heritage Manager
63,52,35,46,61,41,80,83,66,54,39,62,Drawing,Concept Artist
71,59,90,90,81,80,52,56,47,73,53,77,Hindi,Government and Administrative Services
64,72,68,43,85,69,85,39,32,71,64,56,History,Documentary Filmmaker
47,60,38,70,70,71,52,38,49,64,30,49,Science,Education and Academia
43,84,78,54,45,86,38,86,31,74,65,48,Science,Allied Healthcare Professions
69,50,73,79,62,44,89,35,63,73,46,61,Geography,Meteorologist
46,82,54,88,63,78,33,72,87,31,61,85,English,Corporate and Business Communication
79,44,63,74,78,77,40,84,42,73,53,60,Drawing,Concept Artist
66,35,57,58,71,31,80,83,69,64,61,71,Drawing,Graphic Designer
68,52,36,37,47,81,39,54,71,50,64,52,Science,Allied Healthcare Professions
85,68,40,53,41,49,66,66,76,49,52,72,Marathi,Government and Administrative Services
41,81,57,76,79,54,71,37,76,90,69,56,Environmental Studies,Environmental Scientist
70,47,79,31,83,47,78,55,31,45,69,51,History,Archaeologist
62,79,58,54,32,32,76,83,57,50,49,61,Drawing,Fashion Designer
61,79,73,42,85,81,60,41,80,49,67,65,History,Cultural Heritage Manager
53,42,40,54,84,58,84,76,62,41,47,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
35,38,35,76,41,32,60,33,74,51,50,69,English,Government and Administrative Services
63,58,54,44,63,30,65,63,52,89,63,80,Environmental Studies,Environmental Scientist
68,46,67,64,39,55,47,78,66,39,40,47,Drawing,Concept Artist
90,62,39,85,75,70,39,44,38,36,51,73,Marathi,Entertainment and Arts
75,30,90,38,84,87,79,83,35,81,56,77,Hindi,Literature and Education
85,64,79,55,40,46,40,65,45,67,45,59,Marathi,Entertainment and Arts
34,78,31,57,53,51,50,42,64,82,68,34,Environmental Studies,Environmental Scientist
46,75,81,66,56,50,46,31,86,30,62,31,Sports,Professional Athlete
59,79,84,77,66,35,52,86,86,78,72,57,Drawing,Concept Artist
51,31,46,33,31,67,30,32,85,54,78,76,Sports,Sports Coach
69,73,54,65,81,49,46,63,56,50,33,72,History,Historian
61,58,77,63,31,37,49,79,34,48,45,79,Drawing,Comic Artist/Cartoonist
77,66,89,56,88,45,82,47,46,53,48,80,Hindi,Media and Journalism
39,57,43,30,80,78,70,86,90,61,35,44,Sports,Physical Therapist
86,38,45,56,46,70,63,62,49,48,45,73,Marathi,Literature and Education
63,40,78,85,32,31,38,56,37,48,53,59,English,Entertainment and Arts
54,56,68,73,70,37,66,31,64,72,62,47,English,Corporate and Business Communication
78,35,47,81,48,43,37,32,53,74,47,36,English,Literature and Education
43,35,64,52,75,56,43,74,55,33,81,69,Math,Finance and Investment
72,62,89,56,90,50,66,90,66,89,68,47,History,Cultural Heritage Manager
54,54,47,89,61,75,81,32,76,31,57,33,English,Corporate and Business Communication
31,52,37,43,88,89,86,59,46,46,67,68,Science,Interdisciplinary Fields
39,73,35,34,61,37,43,64,57,71,78,53,Math,Architecture
60,40,84,53,48,58,38,38,47,70,83,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
36,54,51,74,54,62,54,67,81,70,45,50,Sports,Professional Athlete
64,86,87,34,53,33,51,42,86,42,51,83,Hindi,Literature and Education
90,36,44,50,65,50,78,59,30,48,86,48,Marathi,Literature and Education
45,82,62,58,88,39,64,44,83,63,47,67,History,Documentary Filmmaker
33,89,71,53,64,42,36,60,89,65,60,35,Urdu,Entertainment and Arts
50,39,50,44,48,47,74,56,89,70,45,66,Sports,Physical Therapist
55,87,37,75,56,50,88,53,71,37,77,82,Geography,Geologist
57,49,43,64,41,54,57,30,82,47,39,83,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
33,68,31,88,61,40,52,40,43,62,32,37,English,Literature and Education
81,37,47,78,57,43,82,64,52,85,70,36,Environmental Studies,Environmental Scientist
68,52,57,70,40,65,36,85,68,90,45,38,Environmental Studies,Environmental Scientist
54,65,41,59,39,64,68,60,38,51,41,63,Geography,Geologist
42,55,38,88,79,80,72,37,90,58,35,60,Sports,Physical Therapist
30,83,67,34,56,35,40,65,57,33,81,52,Urdu,Government and Administrative Services
48,78,69,51,36,60,64,43,89,31,66,48,Sports,Professional Athlete
58,55,38,53,67,65,63,49,68,77,60,56,Environmental Studies,Environmental Scientist
48,78,42,55,39,72,82,64,83,83,34,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
68,71,87,57,48,42,73,85,90,54,42,31,Sports,Sports Coach
69,53,63,31,76,58,58,44,56,54,54,57,History,Genealogist
86,60,47,46,83,52,78,49,84,30,35,50,Marathi,Literature and Education
38,89,38,88,37,40,45,59,46,85,61,62,Urdu,Media and Journalism
41,44,50,48,57,55,69,82,81,90,89,40,Environmental Studies,Environmental Scientist
78,31,84,39,89,66,31,76,63,34,60,64,History,Historian
85,30,75,81,78,77,85,76,78,40,48,77,Marathi,Literature and Education
57,43,65,51,52,63,42,46,64,48,58,33,Hindi,Entertainment and Arts
78,75,62,31,90,81,74,59,68,32,30,90,History,Documentary Filmmaker
83,67,82,35,65,74,32,90,61,89,89,80,Drawing,Concept Artist
90,88,63,57,53,69,72,72,47,48,51,50,Marathi,Media and Journalism
69,32,50,46,68,72,68,85,32,88,74,32,Environmental Studies,Environmental Scientist
82,54,67,66,65,88,73,40,68,84,49,46,Science,Education and Academia
75,88,63,75,44,42,90,42,51,75,42,56,Geography,Disaster Management Specialist
78,42,45,36,48,57,73,30,46,70,30,67,Marathi,Literature and Education
85,33,64,60,68,40,44,62,65,84,69,59,Marathi,Government and Administrative Services
56,30,64,31,64,32,81,70,45,62,73,47,Geography,Archaeologist
77,31,90,68,38,61,83,43,82,56,49,33,Hindi,Media and Journalism
83,30,90,37,66,86,72,30,84,83,78,82,Hindi,Media and Journalism
81,39,59,35,56,31,65,40,50,89,70,39,Environmental Studies,Environmental Scientist
